side,ficha,reason,t_in,t_out,entry_fill,exit_fill,spread,entry_delay_bars,net_067lot_clp,month
SHORT,F2,EXIT_TRAIL,2026-02-16T20:45:00,2026-02-16T22:15:00,4989.75,4950.46,0.5,0,2465270.69,2026-02
SHORT,F3,EXIT_TRAIL,2026-02-16T20:45:00,2026-02-16T22:15:00,4989.75,4950.46,0.5,0,2465270.69,2026-02
SHORT,F1,EXIT_SL_RAISED,2026-02-16T23:00:00,2026-02-17T02:52:42.638000,4957.55,4895.63,0.5,0,3885201.36,2026-02
SHORT,F2,EXIT_SL_RAISED,2026-02-16T23:00:00,2026-02-17T02:52:42.638000,4957.55,4895.63,0.5,0,3885201.36,2026-02
SHORT,F3,EXIT_SL_RAISED,2026-02-16T23:00:00,2026-02-17T02:52:42.638000,4957.55,4895.63,0.5,0,3885201.36,2026-02
LONG,F1,EXIT_SL_RAISED,2026-02-17T21:45:00,2026-02-18T05:18:23.547000,4878.71,4925.47,0.5,0,2933979.58,2026-02
LONG,F2,EXIT_SL_RAISED,2026-02-17T21:45:00,2026-02-18T05:18:23.547000,4878.71,4925.47,0.5,0,2933979.58,2026-02
LONG,F3,EXIT_SL_RAISED,2026-02-17T21:45:00,2026-02-18T05:18:23.547000,4878.71,4925.47,0.5,0,2933979.58,2026-02
SHORT,F1,EXIT_SL_RAISED,2026-02-18T21:45:00,2026-02-19T00:31:02.793000,4965.11,4975.91,0.5,0,-677651.4,2026-02
SHORT,F2,EXIT_SL_RAISED,2026-02-18T21:45:00,2026-02-19T00:31:02.793000,4965.11,4975.91,0.5,0,-677651.4,2026-02
SHORT,F3,EXIT_SL_RAISED,2026-02-18T21:45:00,2026-02-19T00:31:02.793000,4965.11,4975.91,0.5,0,-677651.4,2026-02
SHORT,F1,EXIT_SL_RAISED,2026-02-19T21:00:00,2026-02-19T21:56:03.079000,4987.46,5004.21,0.5,0,-1050987.12,2026-02
SHORT,F2,EXIT_SL_RAISED,2026-02-19T21:00:00,2026-02-19T21:56:03.079000,4987.46,5004.21,0.5,0,-1050987.12,2026-02
SHORT,F3,EXIT_SL_RAISED,2026-02-19T21:00:00,2026-02-19T21:56:03.079000,4987.46,5004.21,0.5,0,-1050987.12,2026-02
LONG,F1,EXIT_SL_RAISED,2026-02-19T22:00:00,2026-02-19T22:37:58.728000,5006.9,4995.42,0.5,0,-720318.34,2026-02
LONG,F2,EXIT_SL_RAISED,2026-02-19T22:00:00,2026-02-19T22:37:58.728000,5006.9,4995.42,0.5,0,-720318.34,2026-02
LONG,F3,EXIT_SL_RAISED,2026-02-19T22:00:00,2026-02-19T22:37:58.728000,5006.9,4995.42,0.5,0,-720318.34,2026-02
SHORT,F1,EXIT_SL_RAISED,2026-02-19T23:15:00,2026-02-20T01:40:49.508000,4996.6,4999.75,0.5,0,-197648.32,2026-02
SHORT,F2,EXIT_SL_RAISED,2026-02-19T23:15:00,2026-02-20T01:40:49.508000,4996.6,4999.75,0.5,0,-197648.32,2026-02
SHORT,F3,EXIT_SL_RAISED,2026-02-19T23:15:00,2026-02-20T01:40:49.508000,4996.6,4999.75,0.5,0,-197648.32,2026-02
LONG,F1,reverse,2026-02-20T04:15:00,2026-02-20T05:00:00,5023.04,5006.24,0.5,0,-1054124.4,2026-02
LONG,F2,reverse,2026-02-20T04:15:00,2026-02-20T05:00:00,5023.04,5006.24,0.5,0,-1054124.4,2026-02
LONG,F3,reverse,2026-02-20T04:15:00,2026-02-20T05:00:00,5023.04,5006.24,0.5,0,-1054124.4,2026-02
SHORT,F1,EXIT_SL_RAISED,2026-02-23T03:30:00,2026-02-23T06:05:25.574000,5152.6,5144.39,0.5,0,515140.56,2026-02
SHORT,F2,EXIT_SL_RAISED,2026-02-23T03:30:00,2026-02-23T06:05:25.574000,5152.6,5144.39,0.5,0,515140.56,2026-02
SHORT,F3,EXIT_SL_RAISED,2026-02-23T03:30:00,2026-02-23T06:05:25.574000,5152.6,5144.39,0.5,0,515140.56,2026-02
SHORT,F1,EXIT_SL_RAISED,2026-02-23T22:00:00,2026-02-23T22:37:35.708000,5223.86,5175.96,0.5,0,3005509.45,2026-02
SHORT,F2,EXIT_SL_RAISED,2026-02-23T22:00:00,2026-02-23T22:37:35.708000,5223.86,5175.96,0.5,0,3005509.45,2026-02
SHORT,F3,EXIT_SL_RAISED,2026-02-23T22:00:00,2026-02-23T22:37:35.708000,5223.86,5175.96,0.5,0,3005509.45,2026-02
LONG,F1,EXIT_SL_RAISED,2026-02-24T03:00:00,2026-02-24T03:35:06.341000,5182.96,5161.42,0.5,0,-1351538.07,2026-02
LONG,F2,EXIT_SL_RAISED,2026-02-24T03:00:00,2026-02-24T03:35:06.341000,5182.96,5161.42,0.5,0,-1351538.07,2026-02
LONG,F3,EXIT_SL_RAISED,2026-02-24T03:00:00,2026-02-24T03:35:06.341000,5182.96,5161.42,0.5,0,-1351538.07,2026-02
SHORT,F1,EXIT_SL_RAISED,2026-02-24T20:15:00,2026-02-24T21:38:07.484000,5135.6,5153.39,0.5,0,-1116242.44,2026-02
SHORT,F2,EXIT_SL_RAISED,2026-02-24T20:15:00,2026-02-24T21:38:07.484000,5135.6,5153.39,0.5,0,-1116242.44,2026-02
SHORT,F3,EXIT_SL_RAISED,2026-02-24T20:15:00,2026-02-24T21:38:07.484000,5135.6,5153.39,0.5,0,-1116242.44,2026-02
LONG,F1,EXIT_SL_RAISED,2026-02-24T22:00:00,2026-02-24T23:51:13.021000,5152.65,5168.1,0.5,0,969417.98,2026-02
LONG,F2,EXIT_SL_RAISED,2026-02-24T22:00:00,2026-02-24T23:51:13.021000,5152.65,5168.1,0.5,0,969417.98,2026-02
LONG,F3,EXIT_SL_RAISED,2026-02-24T22:00:00,2026-02-24T23:51:13.021000,5152.65,5168.1,0.5,0,969417.98,2026-02
LONG,F1,EXIT_SL_RAISED,2026-02-25T02:15:00,2026-02-25T03:07:45.193000,5188.74,5189.76,0.5,0,64000.41,2026-02
LONG,F2,EXIT_SL_RAISED,2026-02-25T02:15:00,2026-02-25T03:07:45.193000,5188.74,5189.76,0.5,0,64000.41,2026-02
LONG,F3,EXIT_SL_RAISED,2026-02-25T02:15:00,2026-02-25T03:07:45.193000,5188.74,5189.76,0.5,0,64000.41,2026-02
SHORT,F1,EXIT_SL_RAISED,2026-02-25T21:00:00,2026-02-25T21:24:23.694000,5162.97,5180.65,0.5,0,-1109340.44,2026-02
SHORT,F2,EXIT_SL_RAISED,2026-02-25T21:00:00,2026-02-25T21:24:23.694000,5162.97,5180.65,0.5,0,-1109340.44,2026-02
SHORT,F3,EXIT_SL_RAISED,2026-02-25T21:00:00,2026-02-25T21:24:23.694000,5162.97,5180.65,0.5,0,-1109340.44,2026-02
LONG,F1,reverse,2026-02-25T21:30:00,2026-02-25T23:30:00,5185.62,5180.66,0.5,0,-311217.68,2026-02
LONG,F2,reverse,2026-02-25T21:30:00,2026-02-25T23:30:00,5185.62,5180.66,0.5,0,-311217.68,2026-02
LONG,F3,reverse,2026-02-25T21:30:00,2026-02-25T23:30:00,5185.62,5180.66,0.5,0,-311217.68,2026-02
SHORT,F1,reverse,2026-02-25T23:30:00,2026-02-26T00:15:00,5180.66,5187.58,0.5,0,-434198.86,2026-02
SHORT,F2,reverse,2026-02-25T23:30:00,2026-02-26T00:15:00,5180.66,5187.58,0.5,0,-434198.86,2026-02
SHORT,F3,reverse,2026-02-25T23:30:00,2026-02-26T00:15:00,5180.66,5187.58,0.5,0,-434198.86,2026-02
LONG,F1,EXIT_SL_RAISED,2026-02-26T00:15:00,2026-02-26T04:02:40.127000,5187.58,5189.03,0.5,0,90980.97,2026-02
LONG,F2,EXIT_SL_RAISED,2026-02-26T00:15:00,2026-02-26T04:02:40.127000,5187.58,5189.03,0.5,0,90980.97,2026-02
LONG,F3,EXIT_SL_RAISED,2026-02-26T00:15:00,2026-02-26T04:02:40.127000,5187.58,5189.03,0.5,0,90980.97,2026-02
LONG,F1,EXIT_SL_RAISED,2026-02-26T21:30:00,2026-02-26T22:02:03.905000,5188.44,5169.87,0.5,0,-1165183.93,2026-02
LONG,F2,EXIT_SL_RAISED,2026-02-26T21:30:00,2026-02-26T22:02:03.905000,5188.44,5169.87,0.5,0,-1165183.93,2026-02
LONG,F3,EXIT_SL_RAISED,2026-02-26T21:30:00,2026-02-26T22:02:03.905000,5188.44,5169.87,0.5,0,-1165183.93,2026-02
LONG,F1,EXIT_SL_RAISED,2026-02-26T22:45:00,2026-02-26T23:36:47.445000,5188.77,5178.37,0.5,0,-652553.2,2026-02
LONG,F2,EXIT_SL_RAISED,2026-02-26T22:45:00,2026-02-26T23:36:47.445000,5188.77,5178.37,0.5,0,-652553.2,2026-02
LONG,F3,EXIT_SL_RAISED,2026-02-26T22:45:00,2026-02-26T23:36:47.445000,5188.77,5178.37,0.5,0,-652553.2,2026-02
LONG,F1,EXIT_SL_RAISED,2026-02-27T01:15:00,2026-02-27T03:57:14.898000,5186.95,5185.04,0.5,0,-119843.9,2026-02
LONG,F2,EXIT_SL_RAISED,2026-02-27T01:15:00,2026-02-27T03:57:14.898000,5186.95,5185.04,0.5,0,-119843.9,2026-02
LONG,F3,EXIT_SL_RAISED,2026-02-27T01:15:00,2026-02-27T03:57:14.898000,5186.95,5185.04,0.5,0,-119843.9,2026-02
LONG,F1,EXIT_SL_RAISED,2026-03-03T20:15:00,2026-03-04T00:02:50.266000,5117.58,5151.57,0.5,0,2132719.54,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-03T20:15:00,2026-03-04T00:02:50.266000,5117.58,5151.57,0.5,0,2132719.54,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-03T20:15:00,2026-03-04T00:02:50.266000,5117.58,5151.57,0.5,0,2132719.54,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-04T01:00:00,2026-03-04T03:01:25.982000,5174.83,5146.19,0.5,0,-1797031.12,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-04T01:00:00,2026-03-04T03:01:25.982000,5174.83,5146.19,0.5,0,-1797031.12,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-04T01:00:00,2026-03-04T03:01:25.982000,5174.83,5146.19,0.5,0,-1797031.12,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-04T04:00:00,2026-03-04T09:19:07.722000,5161.24,5178.5,0.5,0,1082987.33,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-04T04:00:00,2026-03-04T09:19:07.722000,5161.24,5178.5,0.5,0,1082987.33,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-04T04:00:00,2026-03-04T09:19:07.722000,5161.24,5178.5,0.5,0,1082987.33,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-04T23:15:00,2026-03-05T01:47:42.016000,5179.07,5172.37,0.5,0,-420394.85,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-04T23:15:00,2026-03-05T01:47:42.016000,5179.07,5172.37,0.5,0,-420394.85,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-04T23:15:00,2026-03-05T01:47:42.016000,5179.07,5172.37,0.5,0,-420394.85,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-05T19:00:00,2026-03-05T22:33:33.579000,5092.54,5096.38,0.5,1,-240942.72,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-05T19:00:00,2026-03-05T22:33:33.579000,5092.54,5096.38,0.5,1,-240942.72,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-05T19:00:00,2026-03-05T22:33:33.579000,5092.54,5096.38,0.5,1,-240942.72,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-05T22:45:00,2026-03-06T02:38:19.392000,5118.77,5121.02,0.5,0,141177.38,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-05T22:45:00,2026-03-06T02:38:19.392000,5118.77,5121.02,0.5,0,141177.38,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-05T22:45:00,2026-03-06T02:38:19.392000,5118.77,5121.02,0.5,0,141177.38,2026-03
SHORT,F1,EXIT_TRAIL,2026-03-08T19:45:00,2026-03-08T22:15:00,5125.79,5072.82,0.5,0,3323629.14,2026-03
SHORT,F2,EXIT_TRAIL,2026-03-08T19:45:00,2026-03-08T22:15:00,5125.79,5072.82,0.5,0,3323629.14,2026-03
SHORT,F3,EXIT_TRAIL,2026-03-08T19:45:00,2026-03-08T22:15:00,5125.79,5072.82,0.5,0,3323629.14,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-08T23:15:00,2026-03-09T03:48:43.798000,5094.82,5104.01,0.5,0,576631.15,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-08T23:15:00,2026-03-09T03:48:43.798000,5094.82,5104.01,0.5,0,576631.15,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-08T23:15:00,2026-03-09T03:48:43.798000,5094.82,5104.01,0.5,0,576631.15,2026-03
SHORT,F1,reverse,2026-03-09T04:00:00,2026-03-09T06:15:00,5097.63,5113.09,0.5,0,-970045.43,2026-03
SHORT,F2,reverse,2026-03-09T04:00:00,2026-03-09T06:15:00,5097.63,5113.09,0.5,0,-970045.43,2026-03
SHORT,F3,reverse,2026-03-09T04:00:00,2026-03-09T06:15:00,5097.63,5113.09,0.5,0,-970045.43,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-09T20:00:00,2026-03-09T21:23:02.639000,5153.32,5129.53,0.5,0,-1492715.44,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-09T20:00:00,2026-03-09T21:23:02.639000,5153.32,5129.53,0.5,0,-1492715.44,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-09T20:00:00,2026-03-09T21:23:02.639000,5153.32,5129.53,0.5,0,-1492715.44,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-09T22:15:00,2026-03-10T00:45:59.900000,5143.68,5159.1,0.5,0,967535.61,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-09T22:15:00,2026-03-10T00:45:59.900000,5143.68,5159.1,0.5,0,967535.61,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-09T22:15:00,2026-03-10T00:45:59.900000,5143.68,5159.1,0.5,0,967535.61,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-10T02:15:00,2026-03-10T04:22:23.224000,5173.23,5162.07,0.5,0,-700239.78,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-10T02:15:00,2026-03-10T04:22:23.224000,5173.23,5162.07,0.5,0,-700239.78,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-10T02:15:00,2026-03-10T04:22:23.224000,5173.23,5162.07,0.5,0,-700239.78,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-10T19:30:00,2026-03-10T21:21:05.294000,5190.56,5207.07,0.5,0,-1035928.2,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-10T19:30:00,2026-03-10T21:21:05.294000,5190.56,5207.07,0.5,0,-1035928.2,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-10T19:30:00,2026-03-10T21:21:05.294000,5190.56,5207.07,0.5,0,-1035928.2,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-10T23:15:00,2026-03-11T03:13:20.346000,5201.36,5207.71,0.5,0,-398433.93,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-10T23:15:00,2026-03-11T03:13:20.346000,5201.36,5207.71,0.5,0,-398433.93,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-10T23:15:00,2026-03-11T03:13:20.346000,5201.36,5207.71,0.5,0,-398433.93,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-11T03:45:00,2026-03-11T06:33:02.632000,5194.72,5194.41,0.5,0,19451.11,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-11T03:45:00,2026-03-11T06:33:02.632000,5194.72,5194.41,0.5,0,19451.11,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-11T03:45:00,2026-03-11T06:33:02.632000,5194.72,5194.41,0.5,0,19451.11,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-11T19:15:00,2026-03-11T20:12:27.705000,5175.03,5152.75,0.5,0,1397969.74,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-11T19:15:00,2026-03-11T20:12:27.705000,5175.03,5152.75,0.5,0,1397969.74,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-11T19:15:00,2026-03-11T20:12:27.705000,5175.03,5152.75,0.5,0,1397969.74,2026-03
LONG,F1,reverse,2026-03-11T22:45:00,2026-03-11T23:45:00,5170.19,5157.37,0.5,0,-804397.31,2026-03
LONG,F2,reverse,2026-03-11T22:45:00,2026-03-11T23:45:00,5170.19,5157.37,0.5,0,-804397.31,2026-03
LONG,F3,reverse,2026-03-11T22:45:00,2026-03-11T23:45:00,5170.19,5157.37,0.5,0,-804397.31,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-11T23:45:00,2026-03-12T02:45:31.451000,5157.37,5155.94,0.5,0,89726.07,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-11T23:45:00,2026-03-12T02:45:31.451000,5157.37,5155.94,0.5,0,89726.07,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-11T23:45:00,2026-03-12T02:45:31.451000,5157.37,5155.94,0.5,0,89726.07,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-12T23:00:00,2026-03-13T00:00:30.647000,5124.49,5110.01,0.5,0,-908554.84,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-12T23:00:00,2026-03-13T00:00:30.647000,5124.49,5110.01,0.5,0,-908554.84,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-12T23:00:00,2026-03-13T00:00:30.647000,5124.49,5110.01,0.5,0,-908554.84,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-13T01:00:00,2026-03-13T02:05:40.536000,5115.98,5102.5,0.5,0,-845809.34,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-13T01:00:00,2026-03-13T02:05:40.536000,5115.98,5102.5,0.5,0,-845809.34,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-13T01:00:00,2026-03-13T02:05:40.536000,5115.98,5102.5,0.5,0,-845809.34,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-16T18:00:00,2026-03-16T22:16:36.157000,5007.48,5013.93,0.5,0,-404708.48,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-16T18:00:00,2026-03-16T22:16:36.157000,5007.48,5013.93,0.5,0,-404708.48,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-16T18:00:00,2026-03-16T22:16:36.157000,5007.48,5013.93,0.5,0,-404708.48,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-17T01:30:00,2026-03-17T02:46:46.086000,5032.86,5028.07,0.5,0,-300550.94,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-17T01:30:00,2026-03-17T02:46:46.086000,5032.86,5028.07,0.5,0,-300550.94,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-17T01:30:00,2026-03-17T02:46:46.086000,5032.86,5028.07,0.5,0,-300550.94,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-17T19:15:00,2026-03-17T22:01:52.374000,5002.98,4999.05,0.5,1,-246589.81,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-17T19:15:00,2026-03-17T22:01:52.374000,5002.98,4999.05,0.5,1,-246589.81,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-17T19:15:00,2026-03-17T22:01:52.374000,5002.98,4999.05,0.5,1,-246589.81,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-17T22:15:00,2026-03-17T22:45:05.889000,5011.83,5000.73,0.5,0,-696475.05,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-17T22:15:00,2026-03-17T22:45:05.889000,5011.83,5000.73,0.5,0,-696475.05,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-17T22:15:00,2026-03-17T22:45:05.889000,5011.83,5000.73,0.5,0,-696475.05,2026-03
LONG,F1,reverse,2026-03-18T21:15:00,2026-03-19T01:00:00,4843.66,4850.72,0.5,0,442983.23,2026-03
LONG,F2,reverse,2026-03-18T21:15:00,2026-03-19T01:00:00,4843.66,4850.72,0.5,0,442983.23,2026-03
LONG,F3,reverse,2026-03-18T21:15:00,2026-03-19T01:00:00,4843.66,4850.72,0.5,0,442983.23,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-19T01:00:00,2026-03-19T04:08:05.038000,4850.72,4777.89,0.5,0,4569754.76,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-19T01:00:00,2026-03-19T04:08:05.038000,4850.72,4777.89,0.5,0,4569754.76,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-19T01:00:00,2026-03-19T04:08:05.038000,4850.72,4777.89,0.5,0,4569754.76,2026-03
SHORT,F1,reverse,2026-03-19T20:00:00,2026-03-19T21:15:00,4636.16,4662.59,0.5,0,-1658363.57,2026-03
SHORT,F2,reverse,2026-03-19T20:00:00,2026-03-19T21:15:00,4636.16,4662.59,0.5,0,-1658363.57,2026-03
SHORT,F3,reverse,2026-03-19T20:00:00,2026-03-19T21:15:00,4636.16,4662.59,0.5,0,-1658363.57,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-19T21:15:00,2026-03-20T02:31:24.556000,4662.59,4705.97,0.5,0,2721899.79,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-19T21:15:00,2026-03-20T02:31:24.556000,4662.59,4705.97,0.5,0,2721899.79,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-19T21:15:00,2026-03-20T02:31:24.556000,4662.59,4705.97,0.5,0,2721899.79,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-22T21:00:00,2026-03-22T22:05:17.016000,4464.69,4389.87,0.5,0,4694618.31,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-22T21:00:00,2026-03-22T22:05:17.016000,4464.69,4389.87,0.5,0,4694618.31,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-22T21:00:00,2026-03-22T22:05:17.016000,4464.69,4389.87,0.5,0,4694618.31,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-23T19:30:00,2026-03-23T21:27:20.221000,4414.94,4394.04,0.5,0,-1311380.95,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-23T19:30:00,2026-03-23T21:27:20.221000,4414.94,4394.04,0.5,0,-1311380.95,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-23T19:30:00,2026-03-23T21:27:20.221000,4414.94,4394.04,0.5,0,-1311380.95,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-23T21:30:00,2026-03-23T23:36:10.587000,4377.84,4372.34,0.5,0,345100.25,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-23T21:30:00,2026-03-23T23:36:10.587000,4377.84,4372.34,0.5,0,345100.25,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-23T21:30:00,2026-03-23T23:36:10.587000,4377.84,4372.34,0.5,0,345100.25,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-24T00:45:00,2026-03-24T02:41:16.323000,4341.52,4369.77,0.5,0,-1772560.38,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-24T00:45:00,2026-03-24T02:41:16.323000,4341.52,4369.77,0.5,0,-1772560.38,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-24T00:45:00,2026-03-24T02:41:16.323000,4341.52,4369.77,0.5,0,-1772560.38,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-25T19:30:00,2026-03-25T21:14:02.842000,4511.58,4525.85,0.5,0,-895378.29,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-25T19:30:00,2026-03-25T21:14:02.842000,4511.58,4525.85,0.5,0,-895378.29,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-25T19:30:00,2026-03-25T21:14:02.842000,4511.58,4525.85,0.5,0,-895378.29,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-25T23:00:00,2026-03-25T23:58:04.715000,4535.89,4505.49,0.5,0,-1907463.2,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-25T23:00:00,2026-03-25T23:58:04.715000,4535.89,4505.49,0.5,0,-1907463.2,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-25T23:00:00,2026-03-25T23:58:04.715000,4535.89,4505.49,0.5,0,-1907463.2,2026-03
LONG,F1,EXIT_INITSL,2026-03-26T01:30:00,2026-03-26T02:22:57.132000,4521.29,4501.84,0.5,0,-1220399.97,2026-03
LONG,F2,EXIT_INITSL,2026-03-26T01:30:00,2026-03-26T02:22:57.132000,4521.29,4501.84,0.5,0,-1220399.97,2026-03
LONG,F3,EXIT_INITSL,2026-03-26T01:30:00,2026-03-26T02:22:57.132000,4521.29,4501.84,0.5,0,-1220399.97,2026-03
LONG,F1,reverse,2026-03-26T19:15:00,2026-03-26T20:15:00,4401.45,4392.52,0.5,0,-560317.31,2026-03
LONG,F2,reverse,2026-03-26T19:15:00,2026-03-26T20:15:00,4401.45,4392.52,0.5,0,-560317.31,2026-03
LONG,F3,reverse,2026-03-26T19:15:00,2026-03-26T20:15:00,4401.45,4392.52,0.5,0,-560317.31,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-26T20:15:00,2026-03-26T22:31:32.542000,4392.52,4412.08,0.5,0,-1227301.98,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-26T20:15:00,2026-03-26T22:31:32.542000,4392.52,4412.08,0.5,0,-1227301.98,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-26T20:15:00,2026-03-26T22:31:32.542000,4392.52,4412.08,0.5,0,-1227301.98,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-27T01:30:00,2026-03-27T04:08:35.571000,4434.49,4447.61,0.5,0,823220.96,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-27T01:30:00,2026-03-27T04:08:35.571000,4434.49,4447.61,0.5,0,823220.96,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-27T01:30:00,2026-03-27T04:08:35.571000,4434.49,4447.61,0.5,0,823220.96,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-29T19:30:00,2026-03-29T20:06:26.068000,4509.61,4474.99,0.5,0,-2172249.21,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-29T19:30:00,2026-03-29T20:06:26.068000,4509.61,4474.99,0.5,0,-2172249.21,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-29T19:30:00,2026-03-29T20:06:26.068000,4509.61,4474.99,0.5,0,-2172249.21,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-29T22:45:00,2026-03-30T04:33:57.399000,4471.86,4519.59,0.5,0,2994842.72,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-29T22:45:00,2026-03-30T04:33:57.399000,4471.86,4519.59,0.5,0,2994842.72,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-29T22:45:00,2026-03-30T04:33:57.399000,4471.86,4519.59,0.5,0,2994842.72,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-30T20:15:00,2026-03-30T21:02:33.946000,4498.75,4523.43,0.5,0,-1548558.94,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-30T20:15:00,2026-03-30T21:02:33.946000,4498.75,4523.43,0.5,0,-1548558.94,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-30T20:15:00,2026-03-30T21:02:33.946000,4498.75,4523.43,0.5,0,-1548558.94,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-30T21:45:00,2026-03-30T23:26:08.304000,4536.43,4579.37,0.5,0,2694291.77,2026-03
